Sector de actividade,CAE,Descrição do código da CAE,Nível de codificação,Distribuição do peso da divisão e grupo,Tipo de resultados,Categoria,Ano,Jan,Fev,Mar,Abr,Mai,Jun,Jul,Ago,Set,Out,Nov,Dez
Outros serviços,J,Actividadesde informação e de comunicação ,Secção,0,Índices,Remunerações,1990,150.3,176.8,123.4,155.8,107.9,155,154.4,119.9,133.1,121.1,147.6,108.4
Outros serviços,K,Actividades financeiras e de seguros ,Secção,0,Índices,Remunerações,1990,129.4,96.7,145,131.6,165.3,118.8,124,121,87.5,90.9,153.9,135.8
Outros serviços,L, Actividades imobiliárias,Secção,0,Índices,Remunerações,1990,86.4,127.4,98.2,170.5,161.3,153.6,88.6,173,177.9,136,125.5,165.5
Outros serviços,M,"Actividades de consultoria, científicas, técnicas  e similares",Secção,0,Índices,Remunerações,1990,162.3,89.8,104.9,157.3,151,165.5,161.5,179.1,110.6,164.6,90.4,128.6
Outros serviços,N,Actividades administrativas e dos serviços de apoio ,Secção,0,Índices,Remunerações,1990,123.5,136.4,170.7,153.3,128.3,131,137.8,153.2,151.9,116.6,171.4,164.3
Outros serviços,P, Educação,Secção,0,Índices,Remunerações,1990,84.8,124,135.5,171.2,125.4,171,133,160.3,84.2,139.5,86.4,113.8
Outros serviços,Q,Actividades de saúde humana e acção social,Secção,0,Índices,Remunerações,1990,101.1,101.6,141.1,82.7,138.2,133.2,115,167.5,90.6,102,127.6,121.5
Outros serviços,R,"Actividades artísticas, especáculos, desportivos e recreativos ",Secção,0,Índices,Remunerações,1990,161.1,134.2,147,142.7,140.2,109.6,123.3,89.6,149.5,168.3,92,123.1
Outros serviços,S,Outras actividades de serviços,Secção,0,Índices,Remunerações,1990,116.8,143.3,173.7,153.6,103,171.4,149,151.6,83.4,127.6,119.9,144.1
Alojamento e restauração,I,"Alojamento,  restauração  e similares ",Secção,0,Índices,Remunerações,1990,109.9,122.4,159.7,83,161.3,162.4,164.3,96.9,167.8,178.6,178.5,84.2
Alojamento e restauração,55,Alojamento,Divisão,0,Índices,Remunerações,1990,159.6,117.7,166.4,124,158.8,163.2,100.6,100.2,91,86.6,168.8,175.6
Alojamento e restauração,56,Restauração e similares,Divisão,0,Índices,Remunerações,1990,164.2,118.4,90.2,90.1,111.6,169,164.8,120.2,140.1,108.9,80.8,150.1
Transporte e armazenagem,49,Transporte terrestres ; transpote por oleodutos ou gasodutos ,Divisão,0,Índices,Remunerações,1990,163.3,89.9,147.6,128.1,97.3,119.7,108.3,115.1,134.6,129.5,140.3,144
Transporte e armazenagem,50,Transporte por água ,Divisão,0,Índices,Remunerações,1990,88.2,103.2,177.4,82.5,115,144.2,151.3,142.5,132.8,96.2,96.5,104.6
Transporte e armazenagem,51,Transportes aéreos ,Divisão,0,Índices,Remunerações,1990,117.5,139.6,145.3,151.2,141.7,129.4,111.3,165.5,161.7,159.3,141.8,134.9
Transporte e armazenagem,52,  armazenagem  e actividades  auxiliares dos transportes (inclui manuseamento),Divisão,0,Índices,Remunerações,1990,97,114.5,90.1,131.6,158.8,177.6,124.3,178.8,172,84.5,151.8,123.5
Transporte e armazenagem,53,Actividades   postais e dos correios ,Divisão,0,Índices,Remunerações,1990,156.7,136.6,161.7,159.6,160,158.1,105.4,129.9,105.4,111.7,141.7,121.5
Outros serviços,58,Actividades  de edição,Divisão,0,Índices,Remunerações,1990,175.1,179.4,99.2,106.3,97.7,103.3,152.6,98.5,125.2,140.1,168.2,168
Outros serviços,59,"Actividades cinematográficas, de vídeo e produção de programas de televisão, edição de  música e gravação de som",Divisão,0,Índices,Remunerações,1990,156.3,87,81.3,87.6,164.4,105.7,89.5,145.2,123.7,93.3,123.7,135.4
Outros serviços,60,Actividades de rádio e  de televisão  ,Divisão,0,Índices,Remunerações,1990,167.4,97.3,135.4,172.9,146.1,146.4,177.1,141.7,122.2,115.2,161.3,124.2
Outros serviços,61,Telecomunicações,Divisão,0,Índices,Remunerações,1990,159.6,98.4,177.1,91.1,80.2,126.3,121.9,146.3,142.7,126,151.4,130.8
Outros serviços,62,Consultoria e programação  informática actividades  relacionadas  ,Divisão,0,Índices,Remunerações,1990,157,163.6,141.4,107.5,131.4,98.9,112.4,101.6,108.9,102.2,160.5,162.3
Outros serviços,63,Actividades dos serviços de informação,Divisão,0,Índices,Remunerações,1990,173.9,167.1,116,144.7,176.5,85.6,92.4,112.3,148.1,145.3,120.2,105.1
Outros serviços,65,"Seguros, ressguros e fundos de pensões, excepto segurança social obrigatória ",Divisão,0,Índices,Remunerações,1990,81,148.8,132.2,144.4,179.2,110.1,169.8,163.5,150,83.9,175.5,128.7
Outros serviços,68,Actividades imobiliárias ,Divisão,0,Índices,Remunerações,1990,167.4,148.6,166.5,165.7,166.4,115.6,86.3,110.8,119.5,94.5,107.4,142.6
Outros serviços,69,Actividades jurídicas e  de contabilidade,Divisão,0,Índices,Remunerações,1990,167.2,169.6,121.6,111.3,91,171.6,119.2,113.9,113.5,111.6,150.9,113.3
Outros serviços,70,Actividades das  sedes sociais e de consultoria para   negócios  e a gestão  ,Divisão,0,Índices,Remunerações,1990,148.1,171.1,169.2,172.8,119.9,169.4,160,135.1,175.8,94.3,136.7,173
Outros serviços,71,"Actividades de arquitectura, de engenharia e técnicas afins; actividades de ensaios e de análises técnicas ",Divisão,0,Índices,Remunerações,1990,173,160.6,104.9,134.3,166.4,96.5,141.2,151.6,87.4,101.3,116.2,111.9
Outros serviços,73," publicidade,  estudos de mercado e sondagens de opinião ",Divisão,0,Índices,Remunerações,1990,83.4,99.6,96.4,129.6,96.9,140,105.7,131.5,116.4,87.4,92.1,165.3
Outros serviços,74,"Outras actividades de consultoria,  científicas, técnicas e similares",Divisão,0,Índices,Remunerações,1990,132.4,95.3,99.7,117.5,163.9,102.1,155.2,166.7,168.3,155.8,155.8,126.5
Outros serviços,75,Actividades veterinarias,Divisão,0,Índices,Remunerações,1990,93.5,100.4,93.5,142.5,88.7,94,144.8,101.1,80.8,126.4,156.9,120.3
Outros serviços,77,Actividades de aluguer,Divisão,0,Índices,Remunerações,1990,129.8,174.2,160.3,109.9,86.8,168.2,124,106.1,143.3,97.9,95.8,150.4
Outros serviços,79,"Agências de viagem, operadores turísticos e outros serviços  de reservas  e actividades relacionadas ",Divisão,0,Índices,Remunerações,1990,100.8,109.9,150.9,110.8,135.6,127,137,155.3,146,116.4,169.2,132.3
Outros serviços,80,Actividades de investigação e segurança,Divisão,0,Índices,Remunerações,1990,88.4,132.3,120.6,125.4,163.6,150.9,140.5,170,148.8,171.3,173.6,126.5
Outros serviços,81,"Actividades relacionadas com edifícios, plantação e manutenção  de jardins ",Divisão,0,Índices,Remunerações,1990,101.6,139.5,155.5,167,151.7,174.4,156.6,147.5,125.5,168.1,96,172.7
Outros serviços,82,Actividades de serviços administrativos e  de apoio prestados ás empresas ,Divisão,0,Índices,Remunerações,1990,110.1,97.6,129.9,146.5,116.5,155.2,155.3,180,92.5,112.6,151.7,85.3
Outros serviços,85,Educação,Divisão,0,Índices,Remunerações,1990,100.9,133.6,164.9,162,101.9,98,168.5,132,123,117.7,148.6,148.3
Outros serviços,86,Actividades de saúde humana ,Divisão,0,Índices,Remunerações,1990,110.3,143.9,120.1,103.1,120.2,161,121.1,158.4,138.6,113.9,126.5,175.3
Outros serviços,92,Lotarias e outros jogos de aposta,Divisão,0,Índices,Remunerações,1990,147.6,101,128.7,118,172,160.3,99.8,176.2,177.1,85.1,166.6,151.7
Outros serviços,93,"Actividades desportivas, de diversão e   recreativas ",Divisão,0,Índices,Remunerações,1990,129.2,111,128.5,126.6,99.7,122.9,112,134.3,146.4,122.8,177.2,105.8
Outros serviços,95,Reparação de computadores e bens de uso pessoal e doméstico,Divisão,0,Índices,Remunerações,1990,93.9,93.3,96.9,140.5,117.3,142.6,104.2,85.8,120,109.4,152.2,130.2
Outros serviços,96,Outras actividades de serviços pessoais,Divisão,0,Índices,Remunerações,1990,177.6,96.4,175.8,145.2,110.6,133.6,172.3,136.1,125.5,115,90.5,80.5
Comércio,45,Comércio por grosso e a retalho; manutenção e reparação de veículos automóveis e motociclos ,Divisão,0,Índices,Remunerações,1990,120.4,89.6,111.9,119.5,163.4,121.5,110.3,92.8,105.9,140.6,127.4,110.7
Comércio,46,"Comércio por grosso (inclui  agentes) , excepto de  veículos automóveis e motociclos ",Divisão,0,Índices,Remunerações,1990,93.5,115.5,85.4,127.1,108.6,86.9,150,153.6,161.5,152,122.4,112.9
Comércio,47,"Comércio a retalho, excepto de veículos automóveis e motociclos ",Divisão,0,Índices,Remunerações,1990,108.1,151,148.2,168,105.1,179.3,162.8,154.9,151,87.1,129.3,175.5
Comércio,451,Comércio de veículos automóveis ,Grupo,0,Índices,Remunerações,1990,170.2,144.9,158.4,133.6,100.5,131.3,86.7,108.4,135.2,82.5,113,92.7
Comércio,452,Manutenção e reparação de veículos automóveis,Grupo,0,Índices,Remunerações,1990,99.7,90.6,174.9,159.3,146.4,154.7,124.1,179.6,98.2,118.7,112.6,120.9
Comércio,453,Comércio de peças e acessórios para veículos automóveis,Grupo,0,Índices,Remunerações,1990,119.6,120.5,85.4,159.3,162.9,170.7,110.3,111.6,164.3,100.1,132.9,125.4
Comércio,454,"Comércio, manutenção e reparação de motociclos, de suas peças e acessórios",Grupo,0,Índices,Remunerações,1990,94.2,152.3,124.2,101.6,159.5,163.5,101.5,159.1,126.3,161.6,150.4,149.5
Comércio,461,Agentes do comércio por grosso,Grupo,0,Índices,Remunerações,1990,90.5,110.3,134.4,118.1,139.9,99.1,135.1,95.3,130.6,164.7,100.6,95.7
Comércio,462,"Comércio por grosso de produtos agrícolas brutos, animais vivos",Grupo,0,Índices,Remunerações,1990,133.6,142.3,84.3,126.3,98.4,103.3,115,121.6,82.8,88.8,169.6,116.2
Comércio,463,"Comércio por grosso de  produtos alimentares, bebidas e tabaco",Grupo,0,Índices,Remunerações,1990,103.3,172.3,141.6,170.5,103.2,81.6,81.7,159,93.5,114.6,137.4,178
Comércio,464,"Comércio por grosso de bens de consumo, excepto alimentares, bebidas e tabaco",Grupo,0,Índices,Remunerações,1990,115.3,172.6,111,111.6,172.3,136.6,171.3,128.6,174.1,113.9,156,176.4
Comércio,465,Comércio por grosso de máquinas e equipamentos e suas partes,Grupo,0,Índices,Remunerações,1990,113.6,157.7,165.1,161.9,138.4,143.2,159,164.3,106.4,156.3,120.1,91.4
Comércio,466,Outro comércio por grosso especializado,Grupo,0,Índices,Remunerações,1990,108.5,116.8,173.7,171.9,84.5,106.2,102.8,110.5,148.3,142.2,114.5,146.4
Comércio,469,Comércio por grosso não especializado,Grupo,0,Índices,Remunerações,1990,83.9,153.5,159.3,171.2,126.8,93.5,131.9,90.8,146.9,129.8,154.9,127
Comércio,471,Comércio a retalho em estabelecimentos não especializados ,Grupo,0,Índices,Remunerações,1990,125.6,100.8,156.5,86.8,138.9,94,119.6,178.8,106.9,171.4,175.4,93.5
Comércio,472,"Comércio a retalho de produtos alimentares, bebidas e tabaco em estabelecimentos especializados ",Grupo,0,Índices,Remunerações,1990,177.8,143.6,91.8,91.3,159.5,90.8,117.7,131.1,179.4,92,119.6,137.9
Comércio,473,Comércio a retalho de combustível para veículos a motor em estabelecimentos especializados,Grupo,0,Índices,Remunerações,1990,162.2,98.9,117.8,92.7,133.5,104.7,168.8,90.1,95.9,163.1,137.6,179.2
Comércio,474,Comércio a retalho de equipamento das tecnologias da informação e comunicações ( tic/ict) em estabelecimentos especializados ,Grupo,0,Índices,Remunerações,1990,162.7,84.2,160.2,133.1,178,94.7,164.5,88.5,144.1,86,96.5,159.5
Comércio,475,"Comércio a retalho de outro equipamento para uso doméstico, em estabelecimentos especializados",Grupo,0,Índices,Remunerações,1990,116.4,92.5,165.3,113.4,85.6,126.4,135.7,93.1,148.7,119.3,121.3,158.1
Comércio,476,Comércio a retalho de bens culturais e recreativos em estabelecimentos especializados ,Grupo,0,Índices,Remunerações,1990,147.6,109.9,155.7,85.2,169.1,111.6,83,148.7,162.9,136.6,146.5,102.5
Comércio,477,Comércio a retalho de outros produtos em estabelecimentos especializados ,Grupo,0,Índices,Remunerações,1990,159.3,113.7,86.1,156.1,147.4,112.2,161.4,162.6,101.8,162.1,177.9,82.1
Alojamento e restauração,551,Estabelecimentos hoteleiros,Grupo,0,Índices,Remunerações,1990,105.1,156,157.7,163.1,144.2,154.2,163.5,82.9,155.5,174.8,144.1,118
Alojamento e restauração,552,Parques de campismo e  de caravanismo e de outros locais de curta duração ,Grupo,0,Índices,Remunerações,1990,115.3,82.4,138.6,172,142.6,92.7,144.7,153.8,153.1,136,107.2,145.9
Alojamento e restauração,559,Outros locais de alojamento,Grupo,0,Índices,Remunerações,1990,90.1,121.6,148.2,179.9,169.4,105.3,179.4,81.7,177.5,177.8,146.5,128.5
Alojamento e restauração,561,Restaurantes e actividades de restauração em meios movéis ,Grupo,0,Índices,Remunerações,1990,104.6,122.5,120.2,143.9,138.7,169.5,175.4,115.6,102.6,89.2,169.8,168.9
Alojamento e restauração,562,Fornecimento de refeições  para eventos  e outras  actividades  de serviços de refeições ,Grupo,0,Índices,Remunerações,1990,179.7,171.9,111.7,164.2,145.3,107.5,144.6,132.9,163.8,118.1,97.7,149
Alojamento e restauração,563,Estabelecimentos de bebidas,Grupo,0,Índices,Remunerações,1990,110.8,122,84.3,127.2,120.4,161.7,140.4,103.9,168.4,102.4,117,167.8
Outros serviços,581,"Edição de livros, jornais e de outras publicações",Grupo,0,Índices,Remunerações,1990,126.9,95,117.4,137.3,80.4,157.1,157.8,104.9,162.8,135.3,155,143.9
Outros serviços,591,"Actividades cinematográficas, de vídeo e de  produção de programas de televisão ",Grupo,0,Índices,Remunerações,1990,81.4,136.6,169.9,96.5,150.5,110.8,150.3,140.7,149,87.2,117.5,80.7
Outros serviços,601,Actividades  de radio,Grupo,0,Índices,Remunerações,1990,112.7,140.3,148.2,87,94.5,158.3,173.8,109.9,148,105.8,167.5,82.7
Outros serviços,602,Actividades de televisão ,Grupo,0,Índices,Remunerações,1990,141.7,134.2,138.4,90.4,122.6,92.4,171,104.3,104.7,123.8,116.4,100.3
Outros serviços,611,Actividades de telecomunicações por  fio,Grupo,0,Índices,Remunerações,1990,98.7,169.8,117.3,150.1,176.2,100.5,105.1,157.2,110,106.3,109.8,147.3
Outros serviços,612,Actividades de telecomunicações sem  fio,Grupo,0,Índices,Remunerações,1990,174,157.6,175.8,127.2,127.7,91.1,118.6,106,112.2,177.7,102.8,162.7
Outros serviços,613,Actividades de telecomunicações por  satélite,Grupo,0,Índices,Remunerações,1990,152.3,155.2,111.4,171.1,86.9,155.6,140.5,89.4,153,147.4,103,156.8
Outros serviços,619,Outras actividades de telecomunicações ,Grupo,0,Índices,Remunerações,1990,101,155.8,159.8,111.3,93.3,173.5,104.4,84.7,147.2,82.9,115.5,178.9
Outros serviços,620,Consultoria e programação  informática actividades  relacionadas  ,Grupo,0,Índices,Remunerações,1990,118.7,124.3,99.7,129.1,130.1,120.4,173.1,176.5,100.5,130.3,139.4,109.2
Outros serviços,639,Outras actividades dos serviços de informação,Grupo,0,Índices,Remunerações,1990,173.6,173.5,127,110.7,108.1,96.5,137,82.9,80.6,162.2,124.9,156.4
Outros serviços,651,Seguros ,Grupo,0,Índices,Remunerações,1990,108.5,145.9,83.7,147,83.7,82.5,173.5,87.8,122.8,110.2,142.2,87.7
Outros serviços,681,Actividades imobiliarias por conta propria,Grupo,0,Índices,Remunerações,1990,92.8,81.7,135.8,121.6,149.9,89.8,132,148.6,154.9,108.6,152.3,122.3
Outros serviços,682,Actividades imobiliarias por conta de outrém,Grupo,0,Índices,Remunerações,1990,112.7,96.3,158.4,99.9,83.3,135.2,179.6,138.1,90.9,104.2,176.4,169.5
Outros serviços,691,Actividades juridicas,Grupo,0,Índices,Remunerações,1990,96.4,126.9,151.2,96.2,129.5,121.3,93.2,171.6,174.9,97.5,175.3,93.1
Outros serviços,692,"Actividades  de contabilidade e auditoria, consultoria fiscal",Grupo,0,Índices,Remunerações,1990,171.6,110.5,166.9,150.4,113.8,155.2,161.6,91.1,101.7,92.7,160.4,163.8
Outros serviços,701,Actividades das sedes sociais ,Grupo,0,Índices,Remunerações,1990,93.5,177,123.8,110.9,103.9,164.2,93.6,89.3,97.9,97.3,143,179.4
Outros serviços,702,Actividades de consultoria para os  negócios e a gestão,Grupo,0,Índices,Remunerações,1990,93.4,113.6,114,139.8,84.3,155.4,102.4,102.7,141.8,85.3,100.1,80.7
Outros serviços,711,"Actividades de arquitetura, de engenharia e técnicas afins",Grupo,0,Índices,Remunerações,1990,171.1,118.4,135.7,113.8,102.6,85.2,86.8,143.6,118.5,88.4,155.5,138.1
Outros serviços,731,Publicidade,Grupo,0,Índices,Remunerações,1990,166.7,83.7,95.4,170.6,171.6,141.4,143.1,175.3,104.8,166.4,106.7,161.4
Outros serviços,732,Estudos de mercado e sondagens de opnião,Grupo,0,Índices,Remunerações,1990,179.1,146.1,87.5,101.9,111.4,151.1,126.1,127.8,172.1,105.5,136.3,81.5
Outros serviços,742,Actividades fotográficas,Grupo,0,Índices,Remunerações,1990,151.6,89.5,95.3,170.4,113,149.2,170.9,177.2,121.6,121.4,88.5,161.6
Outros serviços,749,"Outras actividades de consultoria,cíentificas, técnicas e similares, n.e.",Grupo,0,Índices,Remunerações,1990,154.9,90.4,178.1,155.1,110.5,178.8,167.2,146.4,115.7,125.2,87,174.3
Outros serviços,750,Actividades veterínarias,Grupo,0,Índices,Remunerações,1990,112.5,154.6,80.9,91.9,160.1,101.9,170.9,141.5,171.7,179.8,158.6,105.2
Outros serviços,771, aluguer  de veículos automóveis,Grupo,0,Índices,Remunerações,1990,112.5,142.9,147.7,160,136.5,149.7,179.2,132.8,109.6,96.8,115.6,153.6
Outros serviços,773,"Aluguer de outras maquinas, equipamentos  ( sem operador) ",Grupo,0,Índices,Remunerações,1990,177.5,163.1,118.1,123.1,148.1,139,113.2,176,105.2,88.5,144.1,122.2
Outros serviços,791,Agências de viagem e  operadores turísticos ,Grupo,0,Índices,Remunerações,1990,103.2,148.1,131.3,98.1,135.2,155.1,157.2,102.8,116.8,83.2,121.7,157.9
Outros serviços,801,Actividade de segurança privada ,Grupo,0,Índices,Remunerações,1990,174.6,148.5,130.4,179.7,169.4,92.4,161,155.8,92.8,127.6,96.4,87.8
Outros serviços,802,Actividades relacionados com   sistemas  de segurança  ,Grupo,0,Índices,Remunerações,1990,123.2,162,114.4,145.4,124.9,111,95.1,121.3,115.7,148.4,141.8,120.2
Outros serviços,811,Actividades combinadas de apoio a gestão de edificios,Grupo,0,Índices,Remunerações,1990,126.7,140.3,174.3,143.8,97.4,152.1,175.7,172.2,118.3,94.1,132.8,84.4
Outros serviços,812,Actividades de limpeza ,Grupo,0,Índices,Remunerações,1990,164.3,149.9,88,116.9,172.3,118.3,84.4,178.5,92.6,110.2,134.6,176.2
Outros serviços,813,Actividades de plantação e manutenção de jardim,Grupo,0,Índices,Remunerações,1990,162.9,120.4,130.7,138.6,102.1,84.2,92,84.9,156.8,136.3,131.6,150.2
Outros serviços,821,Actividades de serviços administrativos e  de apoio ,Grupo,0,Índices,Remunerações,1990,136.5,144.5,156.7,129,122,101.9,107.7,84.7,121.6,110.6,87.3,90.3
Outros serviços,823,"Organização de feiras, congressos e outros eventos similares",Grupo,0,Índices,Remunerações,1990,149.7,173.7,173.3,161.7,123.4,100.7,108.5,152.3,102.6,141.3,158.5,169.6
Outros serviços,851,Educação pré-escolar e primário,Grupo,0,Índices,Remunerações,1990,172.2,131.1,169.3,107.6,135.4,145.8,116.5,125.8,100.4,171.8,169.4,128
Outros serviços,852,Ensino secundário,Grupo,0,Índices,Remunerações,1990,83.4,118,93.6,131.7,168.8,102.8,162.1,160.6,148.3,159.8,116.5,84.3
Outros serviços,853,Ensino superior (inclui ensino pos secundario não superior ),Grupo,0,Índices,Remunerações,1990,178.9,158.2,154.4,115.2,95,110.9,168.9,135.6,171.9,134.8,124.3,142.6
Outros serviços,854, outras actividades educativas,Grupo,0,Índices,Remunerações,1990,100.1,144.4,99.4,117.2,155,81.5,170.1,152.4,150.2,90.7,179,92.3
Outros serviços,855,Actividades de serviço de apoio a educação,Grupo,0,Índices,Remunerações,1990,95.9,95.4,163,158.5,164.1,162.6,134.6,97,170.7,164.8,147,99.4
Outros serviços,861,Actividades dos estabelecimentos de saude com internamento,Grupo,0,Índices,Remunerações,1990,96.1,84.6,111.6,95.9,91.2,168.9,164.5,106.7,97.5,101.1,103.1,132.8
